Year,Project,Project Code,Trip Number,ADFG Number,Vessel Name,CFEC Permit Number,Date Left Port,Sell Date,Groundline Diameter Inches,Pot Spacing Feet,All Tickets,First Ticket,Gear,Trip Target Species Code,Trip Target Species,Groundfish Stat Area,Groundfish Management Area Code,Time Set,Time Hauled,Average Depth Fathoms,Pot Type,Pot Dimensions,Number of Pots,Species,Species Code,Disposition,Disposition Code,Numbers,Pounds
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/10/1997 9:00,9/12/1997 11:00,220,Round,33x60x30,23,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/10/1997 11:00,9/12/1997 9:00,220,Round,33x60x30,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/10/1997 13:00,9/12/1997 7:00,235,Round,33x60x30,23,Sablefish,710,Retained,1,,600
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/12/1997 9:00,9/13/1997 8:30,250,Round,33x60x30,23,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/12/1997 11:00,9/13/1997 11:30,240,Round,33x60x30,23,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/12/1997 13:50,9/13/1997 13:00,238,Round,33x60x30,23,Sablefish,710,Retained,1,,450
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/12/1997 15:00,9/13/1997 14:50,228,Round,33x60x30,23,Sablefish,710,Retained,1,,350
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/12/1997 18:50,9/13/1997 16:50,230,Round,33x60x30,23,Sablefish,710,Retained,1,,350
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/13/1997 10:00,9/14/1997 17:30,230,Round,33x60x30,23,Sablefish,710,Retained,1,,600
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/13/1997 12:30,9/14/1997 7:30,240,Round,33x60x30,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/13/1997 14:30,9/14/1997 10:30,245,Round,33x60x30,23,Sablefish,710,Retained,1,,600
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/13/1997 16:00,9/14/1997 13:00,235,Round,33x60x30,23,Sablefish,710,Retained,1,,600
1997,Commercial Pot Trip,617,1003,35564,NAVIGATOR,C91C50868S,,9/15/1997 0:00,0.75,150,91496,91496,Pot,710,Sablefish,315432,SSEI,9/13/1997 18:00,9/14/1997 15:00,230,Round,33x60x30,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315431,SSEI,9/14/1997 16:00,9/15/1997 16:00,230,Round,33x60x30,23,Sablefish,710,Retained,1,,600
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/14/1997 7:00,9/15/1997 7:30,235,Round,33x60x30,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/14/1997 10:00,9/15/1997 9:30,245,Round,33x60x30,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/14/1997 12:30,9/15/1997 13:00,230,Round,33x60x30,23,Sablefish,710,Retained,1,,450
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/14/1997 14:30,9/15/1997 15:30,235,Round,33x60x30,23,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/16/1997 8:30,9/17/1997 7:00,235,Round,33x60x30,23,Sablefish,710,Retained,1,,300
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/16/1997 10:00,9/17/1997 9:00,245,Round,33x60x30,23,Sablefish,710,Retained,1,,200
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/16/1997 13:30,9/17/1997 11:30,240,Round,33x60x30,23,Sablefish,710,Retained,1,,350
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/16/1997 15:00,9/17/1997 14:00,230,Round,33x60x30,22,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/17/1997 12:30,9/18/1997 8:30,245,Round,33x60x30,23,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/17/1997 15:00,9/18/1997 11:00,250,Round,33x60x30,23,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315432,SSEI,9/17/1997 16:00,9/18/1997 13:30,234,Round,33x60x30,22,Sablefish,710,Retained,1,,300
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315502,SSEI,9/16/1997 16:00,9/17/1997 16:00,235,Round,33x60x30,22,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315502,SSEI,9/17/1997 9:30,9/18/1997 6:00,235,Round,33x60x30,23,Sablefish,710,Retained,1,,300
1997,Commercial Pot Trip,617,1004,35564,NAVIGATOR,C91C50868S,,9/19/1997 0:00,0.75,150,91497,91497,Pot,710,Sablefish,315502,SSEI,9/17/1997 17:30,9/18/1997 15:30,240,Round,33x60x30,22,Sablefish,710,Retained,1,,300
1997,Commercial Pot Trip,617,1005,36488,ALASKAN ROSE,C91C65802B,,9/5/1997 0:00,0.75,240,91499,91499,Pot,710,Sablefish,315432,SSEI,9/1/1997 21:30,9/4/1997 16:00,240,Round,48x56x21,24,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1005,36488,ALASKAN ROSE,C91C65802B,,9/5/1997 0:00,0.75,240,91499,91499,Pot,710,Sablefish,315502,SSEI,9/1/1997 10:00,9/4/1997 7:00,260,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1000
1997,Commercial Pot Trip,617,1005,36488,ALASKAN ROSE,C91C65802B,,9/5/1997 0:00,0.75,240,91499,91499,Pot,710,Sablefish,315502,SSEI,9/1/1997 11:30,9/4/1997 11:00,255,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1005,36488,ALASKAN ROSE,C91C65802B,,9/5/1997 0:00,0.75,240,91499,91499,Pot,710,Sablefish,315502,SSEI,9/1/1997 20:30,9/4/1997 13:00,245,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1400
1997,Commercial Pot Trip,617,1006,36488,ALASKAN ROSE,C91C65802B,,9/8/1997 0:00,0.75,240,91498,91498,Pot,710,Sablefish,315432,SSEI,9/4/1997 10:00,9/7/1997 13:30,210,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,3000
1997,Commercial Pot Trip,617,1006,36488,ALASKAN ROSE,C91C65802B,,9/8/1997 0:00,0.75,240,91498,91498,Pot,710,Sablefish,315432,SSEI,9/4/1997 11:30,9/7/1997 15:40,220,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,2000
1997,Commercial Pot Trip,617,1006,36488,ALASKAN ROSE,C91C65802B,,9/8/1997 0:00,0.75,240,91498,91498,Pot,710,Sablefish,315432,SSEI,9/4/1997 13:10,9/7/1997 17:30,220,Round,48x56x21,24,Sablefish,710,Retained,1,,3000
1997,Commercial Pot Trip,617,1006,36488,ALASKAN ROSE,C91C65802B,,9/8/1997 0:00,0.75,240,91498,91498,Pot,710,Sablefish,315502,SSEI,9/4/1997 17:52,9/8/1997 8:30,260,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,2000
1997,Commercial Pot Trip,617,1007,36488,ALASKAN ROSE,C91C50488F,,9/10/1997 0:00,0.75,240,91500,91500,Pot,710,Sablefish,315432,SSEI,9/7/1997 14:00,9/10/1997 7:00,220,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,2000
1997,Commercial Pot Trip,617,1007,36488,ALASKAN ROSE,C91C50488F,,9/10/1997 0:00,0.75,240,91500,91500,Pot,710,Sablefish,315432,SSEI,9/7/1997 15:00,9/9/1997 16:30,230,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,800
1997,Commercial Pot Trip,617,1007,36488,ALASKAN ROSE,C91C50488F,,9/10/1997 0:00,0.75,240,91500,91500,Pot,710,Sablefish,315432,SSEI,9/7/1997 17:00,9/10/1997 9:30,220,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1000
1997,Commercial Pot Trip,617,1007,36488,ALASKAN ROSE,C91C50488F,,9/10/1997 0:00,0.75,240,91500,91500,Pot,710,Sablefish,315432,SSEI,9/8/1997 9:00,9/9/1997 19:00,240,Round,48x56x21,24,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1008,36488,ALASKAN ROSE,C91C50843L,,9/16/1997 0:00,0.75,300,91504,91504,Pot,710,Sablefish,315432,SSEI,9/13/1997 8:45,9/15/1997 7:00,221,Rectangle,32x32x84,19,Sablefish,710,Retained,1,,1791
1997,Commercial Pot Trip,617,1008,36488,ALASKAN ROSE,C91C50843L,,9/16/1997 0:00,0.75,300,91504,91504,Pot,710,Sablefish,315432,SSEI,9/13/1997 9:23,9/15/1997 10:00,240,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1791
1997,Commercial Pot Trip,617,1008,36488,ALASKAN ROSE,C91C50843L,,9/16/1997 0:00,0.75,300,91504,91504,Pot,710,Sablefish,315432,SSEI,9/13/1997 11:30,9/15/1997 13:00,224,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1791
1997,Commercial Pot Trip,617,1008,36488,ALASKAN ROSE,C91C50843L,,9/16/1997 0:00,0.75,300,91504,91504,Pot,710,Sablefish,315432,SSEI,9/13/1997 13:30,9/15/1997 16:00,228,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1791
1997,Commercial Pot Trip,617,1009,36488,ALASKAN ROSE,C91C50843L,9/18/1997 0:00,9/19/1997 0:00,0.75,300,91503,91503,Pot,710,Sablefish,315432,SSEI,9/18/1997 0:00,9/18/1997 0:00,226,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1009,36488,ALASKAN ROSE,C91C50843L,9/18/1997 0:00,9/19/1997 0:00,0.75,300,91503,91503,Pot,710,Sablefish,315432,SSEI,9/18/1997 0:00,9/19/1997 0:00,219.5,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,2200
1997,Commercial Pot Trip,617,1009,36488,ALASKAN ROSE,C91C50843L,9/18/1997 0:00,9/19/1997 0:00,0.75,300,91503,91503,Pot,710,Sablefish,315502,SSEI,9/18/1997 0:00,9/19/1997 0:00,268,Round,48x56x21,27,Sablefish,710,Retained,1,,1400
1997,Commercial Pot Trip,617,1010,36488,ALASKAN ROSE,C91C50843L,,9/25/1997 0:00,0.75,300,91502,91502,Pot,710,Sablefish,315432,SSEI,9/19/1997 0:00,9/24/1997 0:00,252,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1100
1997,Commercial Pot Trip,617,1010,36488,ALASKAN ROSE,C91C50843L,,9/25/1997 0:00,0.75,300,91502,91502,Pot,710,Sablefish,315502,SSEI,9/19/1997 0:00,9/24/1997 0:00,227.5,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,2200
1997,Commercial Pot Trip,617,1010,36488,ALASKAN ROSE,C91C50843L,,9/25/1997 0:00,0.75,300,91502,91502,Pot,710,Sablefish,315502,SSEI,9/19/1997 0:00,9/24/1997 0:00,244,Round,48x56x21,28,Sablefish,710,Retained,1,,1100
1997,Commercial Pot Trip,617,1011,36488,ALASKAN ROSE,C91C50843L,,9/30/1997 0:00,0.75,240,91651,91651,Pot,710,Sablefish,315432,SSEI,9/24/1997 0:00,9/27/1997 2:10,235,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,800
1997,Commercial Pot Trip,617,1011,36488,ALASKAN ROSE,C91C50843L,,9/30/1997 0:00,0.75,240,91651,91651,Pot,710,Sablefish,315502,SSEI,9/24/1997 0:00,9/27/1997 4:16,222,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,200
1997,Commercial Pot Trip,617,1011,36488,ALASKAN ROSE,C91C50843L,,9/30/1997 0:00,0.75,240,91651,91651,Pot,710,Sablefish,315502,SSEI,9/24/1997 0:00,9/27/1997 6:15,238,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1011,36488,ALASKAN ROSE,C91C50843L,,9/30/1997 0:00,0.75,240,91651,91651,Pot,710,Sablefish,315502,SSEI,9/24/1997 0:00,9/27/1997 9:15,244,Round,48x56x21,24,Sablefish,710,Retained,1,,700
1997,Commercial Pot Trip,617,1011,36488,ALASKAN ROSE,C91C50843L,,9/30/1997 0:00,0.75,240,91651,91651,Pot,710,Sablefish,315502,SSEI,9/27/1997 8:00,9/29/1997 11:15,259,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,700
1997,Commercial Pot Trip,617,1011,36488,ALASKAN ROSE,C91C50843L,,9/30/1997 0:00,0.75,240,91651,91651,Pot,710,Sablefish,315531,SSEI,9/27/1997 0:00,9/29/1997 3:40,321,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1012,36488,ALASKAN ROSE,C91C65802B,,10/2/1997 0:00,0.75,240,91501,91501,Pot,710,Sablefish,315502,SSEI,9/27/1997 0:00,9/29/1997 0:00,259,Rectangle,32x32x84,26,Sablefish,710,Retained,1,,1070
1997,Commercial Pot Trip,617,1012,36488,ALASKAN ROSE,C91C65802B,,10/2/1997 0:00,0.75,240,91501,91501,Pot,710,Sablefish,315531,SSEI,9/27/1997 0:00,9/29/1997 0:00,224,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,764
1997,Commercial Pot Trip,617,1012,36488,ALASKAN ROSE,C91C65802B,,10/2/1997 0:00,0.75,240,91501,91501,Pot,710,Sablefish,315531,SSEI,9/27/1997 8:00,9/29/1997 7:00,269,Round,48x56x21,28,Sablefish,710,Retained,1,,2140
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315502,SSEI,10/2/1997 9:20,10/4/1997 9:30,250,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1600
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315502,SSEI,10/2/1997 11:10,10/4/1997 7:30,230,Rectangle,32x32x84,22,Sablefish,710,Retained,1,,1300
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315502,SSEI,10/4/1997 8:40,10/6/1997 9:30,210,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,900
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315502,SSEI,10/4/1997 11:00,10/6/1997 8:00,260,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,650
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315531,SSEI,10/1/1997 17:30,10/3/1997 17:00,300,Rectangle,32x32x84,23,Sablefish,710,Retained,1,,600
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315531,SSEI,10/1/1997 20:05,10/3/1997 14:00,270,Round,48x56x21,26,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315531,SSEI,10/3/1997 0:30,10/3/1997 19:00,260,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,800
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315531,SSEI,10/3/1997 14:20,10/5/1997 13:00,270,Round,48x56x21,26,Sablefish,710,Retained,1,,1700
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315531,SSEI,10/3/1997 17:30,10/5/1997 15:00,310,Rectangle,32x32x84,23,Sablefish,710,Retained,1,,300
1997,Commercial Pot Trip,617,1013,36488,ALASKAN ROSE,C91C50488F,10/1/1997 0:00,10/7/1997 0:00,0.75,240,"91505, 91506, 91507",91505,Pot,710,Sablefish,315531,SSEI,10/3/1997 19:30,10/5/1997 22:00,280,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,400
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/5/1997 18:30,10/8/1997 1:00,270,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,1000
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/6/1997 7:00,10/8/1997 11:30,250,Rectangle,32x32x84,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/6/1997 9:20,10/8/1997 14:40,220,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,800
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/6/1997 10:30,10/8/1997 16:00,220,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,750
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/8/1997 2:15,10/10/1997 10:30,250,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,800
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/8/1997 10:50,10/10/1997 6:40,270,Rectangle,32x32x84,26,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/8/1997 12:40,10/10/1997 8:30,260,Round,48x56x21,23,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/8/1997 16:00,10/10/1997 12:00,220,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,800
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315502,SSEI,10/8/1997 17:15,10/10/1997 13:40,225,Rectangle,32x32x84,20,Sablefish,710,Retained,1,,500
1997,Commercial Pot Trip,617,1014,36488,ALASKAN ROSE,C91C50488F,10/5/1997 0:00,10/11/1997 0:00,0.75,300,91650,91650,Pot,710,Sablefish,315531,SSEI,10/5/1997 14:00,10/8/1997 8:30,300,Round,48x56x21,26,Sablefish,710,Retained,1,,900
1997,Commercial Pot Trip,617,1015,36488,ALASKAN ROSE,C91C50488F,10/10/1997 0:00,10/17/1997 0:00,0.75,300,91649,91649,Pot,710,Sablefish,315502,SSEI,10/10/1997 8:00,10/14/1997 12:00,240,Round,48x56x21,26,Sablefish,710,Retained,1,,1200
1997,Commercial Pot Trip,617,1015,36488,ALASKAN ROSE,C91C50488F,10/10/1997 0:00,10/17/1997 0:00,0.75,300,91649,91649,Pot,710,Sablefish,315502,SSEI,10/10/1997 9:30,10/14/1997 14:30,230,Rectangle,32x32x84,23,Sablefish,710,Retained,1,,700
